name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;207;0;207;5499;2086;5499;2086;0
header;645;463;645;520;3440;520;3440;463
A;643;259;643;259;644;259;644;259
A;2017;575;2017;626;2064;626;2064;575
B;2021;1689;2021;1744;2059;1744;2059;1689
A;1188;2467;1188;2510;1212;2510;1212;2467
C;2019;2805;2019;2859;2054;2859;2054;2805
A;1972;3291;1972;3297;1989;3297;1989;3291
D;2022;3919;2022;3973;2061;3973;2061;3919
B;713;4621;713;4650;750;4650;750;4621
C;1359;4621;1359;4668;1400;4668;1400;4621
A;1464;4623;1464;4650;1499;4650;1499;4623
D;1931;4628;1931;4656;1969;4656;1969;4628
A;1907;5195;1907;5201;1913;5201;1913;5195
