name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;207;0;207;5499;2305;5499;2305;0
header;865;382;865;438;3596;438;3596;382
A;2235;492;2235;545;2278;545;2278;492
B;2243;1610;2243;1665;2281;1665;2281;1610
B;2194;1758;2194;1790;2220;1790;2220;1758
C;2239;2726;2239;2781;2273;2781;2273;2726
D;2236;3856;2236;3908;2275;3908;2275;3856
B;1811;4317;1811;4346;1850;4346;1850;4317
B;908;4319;908;4347;944;4347;944;4319
A;1395;4319;1395;4346;1430;4346;1430;4319
A;1907;5097;1907;5124;1913;5124;1913;5097
A;1865;5146;1865;5152;1871;5152;1871;5146
A;1789;5153;1789;5166;1794;5166;1794;5153
A;1636;5174;1636;5187;1642;5187;1642;5174
A;1823;5174;1823;5180;1829;5180;1829;5174
A;1907;5195;1907;5201;1913;5201;1913;5195
A;1809;5223;1809;5243;1815;5243;1815;5223
