name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;207;0;207;5499;2145;5499;2104;0
header;659;424;659;482;3474;482;3474;424
A;1749;391;1749;403;1751;403;1751;391
A;2052;534;2052;590;2097;590;2097;534
B;2055;1656;2055;1709;2095;1709;2095;1656
A;813;2108;813;2127;824;2127;824;2108
C;2050;2780;2050;2833;2085;2833;2085;2780
A;1385;2965;1385;2977;1395;2977;1395;2965
A;1757;3853;1757;3854;1758;3854;1758;3853
A;1588;3860;1588;3870;1597;3870;1597;3860
A;1088;3897;1088;3942;1110;3942;1110;3897
D;2052;3907;2052;3960;2090;3960;2090;3907
B;738;4379;738;4409;776;4409;776;4379
B;1601;4384;1601;4414;1640;4414;1640;4384
B;1678;4385;1678;4430;1721;4430;1721;4385
