name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;215;0;215;5513;2249;5513;2249;0
header;811;394;811;449;3616;449;3616;394
A;2180;501;2180;557;2225;557;2225;501
D;1106;1474;1106;1495;1128;1495;1128;1474
A;1116;1545;1116;1588;1151;1588;1151;1545
B;2184;1638;2184;1690;2224;1690;2224;1638
B;1063;1781;1063;1812;1090;1812;1090;1781
B;1813;1853;1813;1885;1840;1885;1840;1853
B;1823;2220;1823;2252;1851;2252;1851;2220
A;1660;2222;1660;2247;1681;2247;1681;2222
D;981;2446;981;2468;1003;2468;1003;2446
B;1583;2588;1583;2611;1606;2611;1606;2588
C;994;2721;994;2765;1028;2765;1028;2721
C;2180;2763;2180;2820;2215;2820;2215;2763
D;1851;2953;1851;2977;1873;2977;1873;2953
D;1112;3173;1112;3197;1134;3197;1134;3173
A;1098;3245;1098;3289;1130;3289;1130;3245
B;2129;3700;2129;3725;2148;3725;2148;3700
D;2180;3895;2180;3946;2216;3946;2216;3895
A;1093;3978;1093;4017;1131;4017;1131;3978
A;802;4067;802;4088;820;4088;820;4067
D;2003;4142;2003;4163;2025;4163;2025;4142
B;1963;4358;1963;4389;1989;4389;1989;4358
B;1803;4657;1803;4682;1828;4682;1828;4657
A;1916;5098;1916;5208;1922;5208;1922;5098
A;1406;5180;1406;5180;1406;5180;1406;5180
A;1457;5203;1457;5209;1462;5209;1462;5203
A;1406;5208;1406;5208;1406;5208;1406;5208
C;1818;5224;1818;5257;1831;5257;1831;5224
